	subject_id	predicate_id	object_id	subject	object	predicate	value
8269	http://purl.obolibrary.org/obo/OBI_0002058	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific oncostatin M production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
8270	http://purl.obolibrary.org/obo/OBI_0002058	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific oncostatin M production by T cells	assay	subClassOf	1
8271	http://purl.obolibrary.org/obo/OBI_0000964	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	in live cell assay	assay	subClassOf	1
8275	http://purl.obolibrary.org/obo/OBI_0002162	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	footprinting assay	assay	subClassOf	1
8280	http://purl.obolibrary.org/obo/OBI_0001301	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001280	cell culture analyte detection bioassay measuring epitope specific interleukin-16 production by T cells	assay measuring epitope specific interleukin-16 production by T cells	subClassOf	1
8281	http://purl.obolibrary.org/obo/OBI_0001301	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000904	cell culture analyte detection bioassay measuring epitope specific interleukin-16 production by T cells	reporter cell line analyte detection bioassay	subClassOf	1
8282	http://purl.obolibrary.org/obo/OBI_0001863	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000748	shotgun bisulfite-seq assay	bisulfite sequencing assay	subClassOf	1
8283	http://purl.obolibrary.org/obo/OBI_0002164	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001146	mammalian 2-hybrid assay	binding assay	subClassOf	1
8285	http://purl.obolibrary.org/obo/OBI_0002623	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000626	whole metagenome sequencing assay	DNA sequencing assay	subClassOf	1
8288	http://purl.obolibrary.org/obo/OBI_0001954	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	ChIP assay	assay	subClassOf	1
8289	http://purl.obolibrary.org/obo/OBI_2100095	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100024	venous blood calcium assay	calcium cation assay	subClassOf	1
8290	http://purl.obolibrary.org/obo/OBI_0003498	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	organism detection assay	assay	subClassOf	1
8293	http://purl.obolibrary.org/obo/OBI_0002072	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110126	assay measuring qualitative binding of a MHC:ligand complex	assay measuring binding of a MHC:ligand complex	subClassOf	1
8294	http://purl.obolibrary.org/obo/OBI_0002072	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring qualitative binding of a MHC:ligand complex	assay	subClassOf	1
8296	http://purl.obolibrary.org/obo/OBI_0000913	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	promoter activity detection by reporter gene assay	assay	subClassOf	1
8297	http://purl.obolibrary.org/obo/OBI_0002039	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay for transposase-accessible chromatin using sequencing	assay	subClassOf	1
8299	http://purl.obolibrary.org/obo/OBI_2100244	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100017	chem16 venous blood human alkaline phosphatase assay	alkaline phosphatase (human) assay	subClassOf	1
8301	http://purl.obolibrary.org/obo/OBI_0001433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001414	radio immuno assay measuring epitope specific interferon-gamma production by T cells	assay measuring epitope specific interferon-gamma production by T cells	subClassOf	1
8302	http://purl.obolibrary.org/obo/OBI_0001433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000073	radio immuno assay measuring epitope specific interferon-gamma production by T cells	radioimmunoassay	subClassOf	1
8304	http://purl.obolibrary.org/obo/OBI_0302888	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	washing	material processing	subClassOf	1
8306	http://purl.obolibrary.org/obo/OBI_0001648	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	cross blocking assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
8307	http://purl.obolibrary.org/obo/OBI_0001648	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001699	cross blocking assay measuring binding of a B cell epitope:antibody complex	antibody cross-blocking assay	subClassOf	1
8308	http://purl.obolibrary.org/obo/OBI_0001521	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001600	ELISA measuring epitope specific granulocyte colony stimulating factor production by T cells	assay measuring epitope specific granulocyte colony stimulating factor production by T cells	subClassOf	1
8309	http://purl.obolibrary.org/obo/OBI_0001521	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific granulocyte colony stimulating factor production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8312	http://purl.obolibrary.org/obo/OBI_0002721	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002696	insecticide resistance by nested polymerase chain reaction assay	insecticide resistance by monitoring known mutations assay	subClassOf	1
8313	http://purl.obolibrary.org/obo/OBI_0002721	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	insecticide resistance by nested polymerase chain reaction assay	polymerase chain reaction assay	subClassOf	1
8314	http://purl.obolibrary.org/obo/OBI_0001993	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring the off rate measurement [koff] of a MHC:ligand complex	assay	subClassOf	1
8315	http://purl.obolibrary.org/obo/OBI_0001993	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001553	assay measuring the off rate measurement [koff] of a MHC:ligand complex	assay measuring a binding constant of a MHC:ligand complex	subClassOf	1
8316	http://purl.obolibrary.org/obo/OBI_0001291	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001295	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17 production by T cells	assay measuring epitope specific interleukin-17 production by T cells	subClassOf	1
8317	http://purl.obolibrary.org/obo/OBI_0001291	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
8318	http://purl.obolibrary.org/obo/OBI_0001360	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific interleukin-6 production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
8319	http://purl.obolibrary.org/obo/OBI_0001360	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001451	cytometric bead array assay measuring epitope specific interleukin-6 production by T cells	assay measuring epitope specific interleukin-6 production by T cells	subClassOf	1
8320	http://purl.obolibrary.org/obo/OBI_0001236	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-22 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8322	http://purl.obolibrary.org/obo/OBI_0001236	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001217	ELISA measuring epitope specific interleukin-22 production by T cells	assay measuring epitope specific interleukin-22 production by T cells	subClassOf	1
8324	http://purl.obolibrary.org/obo/OBI_0001846	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific interleukin-15 production by T cells	enzyme-linked immunospot assay	subClassOf	1
8325	http://purl.obolibrary.org/obo/OBI_0001846	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001292	ELISPOT assay measuring epitope specific interleukin-15 production by T cells	assay measuring epitope specific interleukin-15 production by T cells	subClassOf	1
8326	http://purl.obolibrary.org/obo/OBI_0001559	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001990	fluorescence detection assay measuring half life to determine direct binding of a cell-bound-MHC:ligand complex	assay measuring the half life of a MHC:ligand complex	subClassOf	1
8327	http://purl.obolibrary.org/obo/OBI_0001559	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001499	fluorescence detection assay measuring half life to determine direct binding of a cell-bound-MHC:ligand complex	binding assay using fluorescence detection	subClassOf	1
8329	http://purl.obolibrary.org/obo/OBI_0200122	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200184	interquartile-range calculation	descriptive statistical calculation data transformation	subClassOf	1
8330	http://purl.obolibrary.org/obo/OBI_0200122	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200086	interquartile-range calculation	spread calculation data transformation	subClassOf	1
8332	http://purl.obolibrary.org/obo/OBI_0002097	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring the dissociation constant [KD] of a T cell epitope:MHC:TCR complex	assay	subClassOf	1
8333	http://purl.obolibrary.org/obo/OBI_0002097	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002059	assay measuring the dissociation constant [KD] of a T cell epitope:MHC:TCR complex	assay measuring a binding constant of a T cell epitope:MHC:TCR complex	subClassOf	1
8334	http://purl.obolibrary.org/obo/OBI_1110150	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_9999994	51 chromium assay measuring epitope specific T cell killing	chromium release assay	subClassOf	1
8335	http://purl.obolibrary.org/obo/OBI_1110150	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002062	51 chromium assay measuring epitope specific T cell killing	in vitro assay measuring epitope specific T cell killing	subClassOf	1
8336	http://purl.obolibrary.org/obo/OBI_0001339	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001450	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-4 production by T cells	assay measuring epitope specific interleukin-4 production by T cells	subClassOf	1
8337	http://purl.obolibrary.org/obo/OBI_0001339	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-4 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
8339	http://purl.obolibrary.org/obo/OBI_0002078	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000659	specimen set collection process	specimen collection process	subClassOf	1
8343	http://purl.obolibrary.org/obo/OBI_0002571	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000659	polyA-selected RNA sequencing assay	RNA-seq assay	subClassOf	1
8344	http://purl.obolibrary.org/obo/OBI_0001735	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring the association constant [KA] of a B cell epitope:antibody complex	enzyme linked immunosorbent assay	subClassOf	1
8346	http://purl.obolibrary.org/obo/OBI_0001735	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001719	ELISA measuring the association constant [KA] of a B cell epitope:antibody complex	assay measuring the association constant [KA] of a B cell epitope:antibody complex	subClassOf	1
8348	http://purl.obolibrary.org/obo/OBI_2100092	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100024	basic metabolic panel venous blood calcium assay	calcium cation assay	subClassOf	1
8351	http://purl.obolibrary.org/obo/OBI_0002991	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600047	B cell receptor repertoire sequencing assay	sequencing assay	subClassOf	1
8355	http://purl.obolibrary.org/obo/OBI_0001383	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001308	detection of specific nucleic acids with complementary probes assay measuring epitope specific IP-10 production by T cells	assay measuring epitope specific IP-10 production by T cells	subClassOf	1
8356	http://purl.obolibrary.org/obo/OBI_0001383	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific IP-10 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
8358	http://purl.obolibrary.org/obo/OBI_0001376	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	intracellular cytokine staining assay measuring epitope specific interleukin-3 production by T cells	flow cytometry assay	subClassOf	1
8359	http://purl.obolibrary.org/obo/OBI_0001376	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001406	intracellular cytokine staining assay measuring epitope specific interleukin-3 production by T cells	assay measuring epitope specific interleukin-3 production by T cells	subClassOf	1
8360	http://purl.obolibrary.org/obo/OBI_0001680	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001146	Sos-recruitment assay	binding assay	subClassOf	1
8363	http://purl.obolibrary.org/obo/OBI_0001461	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001436	ELISA measuring epitope specific granzyme B release by T cells	assay measuring epitope specific granzyme B release by T cells	subClassOf	1
8364	http://purl.obolibrary.org/obo/OBI_0001461	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific granzyme B release by T cells	enzyme linked immunosorbent assay	subClassOf	1
8367	http://purl.obolibrary.org/obo/OBI_0200036	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200163	Benjamini and Hochberg false discovery rate correction method	false discovery rate correction method	subClassOf	1
8368	http://purl.obolibrary.org/obo/OBI_0001661	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	chromatography assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
8369	http://purl.obolibrary.org/obo/OBI_0001661	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001630	chromatography assay measuring binding of a B cell epitope:antibody complex	analytical chromatography	subClassOf	1
8373	http://purl.obolibrary.org/obo/OBI_0002066	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001436	detection of specific nucleic acids with complementary probes assay measuring epitope specific granzyme B release by T cells	assay measuring epitope specific granzyme B release by T cells	subClassOf	1
8374	http://purl.obolibrary.org/obo/OBI_0002066	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific granzyme B release by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
8375	http://purl.obolibrary.org/obo/OBI_0002140	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	temperature measurement assay	assay	subClassOf	1
8376	http://purl.obolibrary.org/obo/OBI_0200042	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	hierarchical clustering	dataset creating	subClassOf	1
8377	http://purl.obolibrary.org/obo/OBI_0200042	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200175	hierarchical clustering	class discovery data transformation	subClassOf	1
8378	http://purl.obolibrary.org/obo/OBI_0001493	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001550	cell bound MHC competitive binding assay of a MHC:ligand complex using T cell epitope recognition	assay measuring binding of a cell-bound-MHC:ligand complex	subClassOf	1
8380	http://purl.obolibrary.org/obo/OBI_0001689	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	cytochalasin-induced inhibition of actin polymerization assay	assay	subClassOf	1
8381	http://purl.obolibrary.org/obo/OBI_0001736	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001719	RIA measuring the association constant [KA] of a B cell epitope:antibody complex	assay measuring the association constant [KA] of a B cell epitope:antibody complex	subClassOf	1
8382	http://purl.obolibrary.org/obo/OBI_0001736	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000073	RIA measuring the association constant [KA] of a B cell epitope:antibody complex	radioimmunoassay	subClassOf	1
8384	http://purl.obolibrary.org/obo/OBI_2100068	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100016	liver injury venous blood alanine aminotransferase assay	alanine aminotransferase assay	subClassOf	1
8385	http://purl.obolibrary.org/obo/OBI_0003492	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	SD Bioline Chikungunya IgM RDT kit	assay kit	subClassOf	1
8386	http://purl.obolibrary.org/obo/OBI_0002637	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002676	in vivo assay measuring T cell epitope specific protection from challenge resulting from the adoptive transfer of epitope specific T cells	in vivo assay measuring a T cell epitope specific response after adoptive transfer of epitope specific T cells	subClassOf	1
8387	http://purl.obolibrary.org/obo/OBI_0002637	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001184	in vivo assay measuring T cell epitope specific protection from challenge resulting from the adoptive transfer of epitope specific T cells	epitope protection experiment	subClassOf	1
8388	http://purl.obolibrary.org/obo/OBI_0002637	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002073	in vivo assay measuring T cell epitope specific protection from challenge resulting from the adoptive transfer of epitope specific T cells	in vivo assay measuring T cell epitope specific protection from challenge	subClassOf	1
8389	http://purl.obolibrary.org/obo/OBI_2100229	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100022	chem11 venous blood albumin assay	albumin assay	subClassOf	1
8390	http://purl.obolibrary.org/obo/OBI_0001335	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001926	microRNA profiling by array assay	microRNA profiling assay	subClassOf	1
8391	http://purl.obolibrary.org/obo/OBI_0001289	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific interleukin-5 production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
8392	http://purl.obolibrary.org/obo/OBI_0001289	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001230	cytometric bead array assay measuring epitope specific interleukin-5 production by T cells	assay measuring epitope specific interleukin-5 production by T cells	subClassOf	1
8394	http://purl.obolibrary.org/obo/OBI_0000707	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200000	decision tree building data transformation	data transformation	subClassOf	1
8397	http://purl.obolibrary.org/obo/OBI_0001449	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific interleukin-1 beta production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
8398	http://purl.obolibrary.org/obo/OBI_0001449	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific interleukin-1 beta production by T cells	assay	subClassOf	1
8399	http://purl.obolibrary.org/obo/OBI_1110153	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-4 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8401	http://purl.obolibrary.org/obo/OBI_1110153	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001450	ELISA measuring epitope specific interleukin-4 production by T cells	assay measuring epitope specific interleukin-4 production by T cells	subClassOf	1
8403	http://purl.obolibrary.org/obo/OBI_0002062	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110130	in vitro assay measuring epitope specific T cell killing	assay measuring epitope specific T cell killing	subClassOf	1
8404	http://purl.obolibrary.org/obo/OBI_0002062	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000903	in vitro assay measuring epitope specific T cell killing	in vitro cell killing assay	subClassOf	1
8405	http://purl.obolibrary.org/obo/OBI_0001992	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003145	assay measuring the half maximal inhibitory concentration [IC50] of a MHC:ligand complex	assay measuring quantitative binding of a MHC:ligand complex	subClassOf	1
8406	http://purl.obolibrary.org/obo/OBI_0001992	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring the half maximal inhibitory concentration [IC50] of a MHC:ligand complex	assay	subClassOf	1
8407	http://purl.obolibrary.org/obo/OBI_0002969	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002119	cyclic immunoflouroescence assay	microscopy assay	subClassOf	1
8409	http://purl.obolibrary.org/obo/OBI_0200074	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200050	submatrix extraction	dimensionality reduction	subClassOf	1
8413	http://purl.obolibrary.org/obo/OBI_2100118	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100023	total venous blood protein assay	protein assay	subClassOf	1
8414	http://purl.obolibrary.org/obo/OBI_1110161	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-1 beta production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8416	http://purl.obolibrary.org/obo/OBI_1110161	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001449	ELISA measuring epitope specific interleukin-1 beta production by T cells	assay measuring epitope specific interleukin-1 beta production by T cells	subClassOf	1
8418	http://purl.obolibrary.org/obo/OBI_0002017	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000716	histone modification identification by ChIP-Seq assay	ChIP-seq assay	subClassOf	1
8419	http://purl.obolibrary.org/obo/OBI_0002017	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002020	histone modification identification by ChIP-Seq assay	epigenetic modification assay	subClassOf	1
8421	http://purl.obolibrary.org/obo/OBI_0003552	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002439	proximity ligation-assisted ChIP-seq	chromosome conformation capture assay	subClassOf	1
8423	http://purl.obolibrary.org/obo/OBI_0002061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001777	cytometric bead array assay measuring epitope specific chemokine (C-C motif) ligand 22 production by T cells	assay measuring epitope specific chemokine (C-C motif) ligand 22 production by T cells	subClassOf	1
8424	http://purl.obolibrary.org/obo/OBI_0002061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific chemokine (C-C motif) ligand 22 production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
8425	http://purl.obolibrary.org/obo/OBI_2100259	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100034	intact venous blood PTH assay	prostate-specific antigen assay	subClassOf	1
8426	http://purl.obolibrary.org/obo/OBI_0002030	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001274	genotyping by tiling array assay	genotyping by array assay	subClassOf	1
8427	http://purl.obolibrary.org/obo/OBI_0002067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002057	cytometric bead array assay measuring epitope specific macrophage migration inhibitory factor (MIF) production by T cells	assay measuring epitope specific macrophage migration inhibitory factor (MIF) production by T cells	subClassOf	1
8428	http://purl.obolibrary.org/obo/OBI_0002067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific macrophage migration inhibitory factor (MIF) production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
8432	http://purl.obolibrary.org/obo/OBI_0003013	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100023	transferrin assay	protein assay	subClassOf	1
8433	http://purl.obolibrary.org/obo/OBI_0003013	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000443	transferrin assay	analyte assay	subClassOf	1
8435	http://purl.obolibrary.org/obo/OBI_0001363	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific interleukin-23 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
8436	http://purl.obolibrary.org/obo/OBI_0001363	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific interleukin-23 production by T cells	assay	subClassOf	1
8439	http://purl.obolibrary.org/obo/OBI_0002449	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	footprinting assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
8440	http://purl.obolibrary.org/obo/OBI_0002449	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002162	footprinting assay measuring binding of a B cell epitope:antibody complex	footprinting assay	subClassOf	1
8445	http://purl.obolibrary.org/obo/OBI_0001803	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-7 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8447	http://purl.obolibrary.org/obo/OBI_0001803	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001587	ELISA measuring epitope specific interleukin-7 production by T cells	assay measuring epitope specific interleukin-7 production by T cells	subClassOf	1
8448	http://purl.obolibrary.org/obo/OBI_0001196	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific IP-10 production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
